apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +60,New Customer Revenue,إيرادات العملاء الجدد
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +119,Travel Expenses,مصروفات السفر
DocType: Maintenance Visit,Breakdown,عطل فجائي
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.py +50,Add custom field Subscription in the doctype {0},إضافة حقل التكرار تفصيل في الدوك تايب {0}
apps/erpnext/erpnext/controllers/accounts_controller.py +789,Account: {0} with currency: {1} can not be selected,الحساب: {0} بالعملة: {1} لا يمكن إختياره
DocType: Purchase Receipt Item,Sample Quantity,كمية العينة
DocType: Manufacturing Settings,"Update BOM cost automatically via Scheduler, based on latest valuation rate / price list rate / last purchase rate of raw materials.",تحديث تكلفة البوم تلقائيا من خلال الجدول الزمني، إستنادا إلى أحدث سعر تكلفة / سعر قائمة الأسعار / آخر سعر شراء للمواد الخام.
DocType: Bank Reconciliation Detail,Cheque Date,تاريخ الشيك
apps/erpnext/erpnext/accounts/doctype/account/account.py +50,Account {0}: Parent account {1} does not belong to company: {2},الحساب {0}: الحساب الرئيسي (الأب) {1} لا ينتمي إلى الشركة: {2}
DocType: Program Enrollment Tool,Student Applicants,الطلبة المتقدمين
apps/erpnext/erpnext/setup/doctype/company/company.js +77,Successfully deleted all transactions related to this company!,تم حذف جميع المعاملات المتعلقة بهذه الشركة!
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +21,As on Date,كما في تاريخ
DocType: Appraisal,HR,الموارد البشرية
DocType: Program Enrollment,Enrollment Date,تاريخ التسجيل
DocType: Healthcare Settings,Out Patient SMS Alerts,تنبيهات SMS لمرضي العيادات الخارجية
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +100,Probation,فترة التجربة
apps/erpnext/erpnext/config/hr.py +115,Salary Components,مكونات مفردات المرتب
DocType: Program Enrollment Tool,New Academic Year,العام الدراسي الجديد
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +809,Return / Credit Note,مرتجع / إشعار دائن
DocType: Stock Settings,Auto insert Price List rate if missing,إدراج تلقائي لسعر قائمة الأسعار إن لم تكن موجودة
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +23,Total Paid Amount,إجمالي المبلغ المدفوع
DocType: Production Order Item,Transferred Qty,الكمية المحولة
apps/erpnext/erpnext/config/learn.py +11,Navigating,التنقل
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +188,Planning,التخطيط
DocType: Material Request,Issued,مصدر
apps/erpnext/erpnext/education/doctype/student/student_dashboard.py +14,Student Activity,نشاط الطالب
apps/erpnext/erpnext/accounts/report/purchase_register/purchase_register.py +80,Supplier Id,معرف المورد
DocType: Payment Request,Payment Gateway Details,تفاصيل بوابة الدفع و السداد
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +267,Quantity should be greater than 0,الكمية يجب أن تكون أكبر من 0
DocType: Journal Entry,Cash Entry,قيد نقدي
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse_tree.js +17,Child nodes can be only created under 'Group' type nodes,المخازن التابعة (إبن) يمكن أن تنشأ فقط تحت المخازن من النوع مجموعة (أب)
DocType: Leave Application,Half Day Date,تاريخ نصف اليوم
DocType: Academic Year,Academic Year Name,إسم العام الدراسي
DocType: Sales Partner,Contact Desc,تفاصيل جهه الإتصال
apps/erpnext/erpnext/config/hr.py +65,"Type of leaves like casual, sick etc.",نوع الأجازات مثل، عارضة، مرضي وغيرها.
DocType: Email Digest,Send regular summary reports via Email.,إرسال تقارير موجزة منتظمة عبر الإيميل.
DocType: Payment Entry,PE-,PE-
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +305,Please set default account in Expense Claim Type {0},الرجاء تحديد الحساب الإفتراضي في نوع المطالبة بالمصروفات {0}
DocType: Assessment Result,Student Name,إسم الطالب
DocType: Brand,Item Manager,مدير الصنف
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +143,Payroll Payable,المرتبات و الأجور المستحقة
DocType: Buying Settings,Default Supplier Type,نوع المورد الإفتراضي
DocType: Plant Analysis,Collection Datetime,تاريخ و وقت تجميع العينة
DocType: Production Order,Total Operating Cost,إجمالي تكاليف التشغيل
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +171,Note: Item {0} entered multiple times,ملاحظة : الصنف {0} تم إدخاله عدة مرات
apps/erpnext/erpnext/config/selling.py +41,All Contacts.,جميع جهات الإتصال.
apps/erpnext/erpnext/public/js/setup_wizard.js +71,Company Abbreviation,الإسم المختصر للشركة
apps/erpnext/erpnext/healthcare/doctype/physician/physician.py +57,User {0} does not exist,المستخدم {0} غير موجود
DocType: Payment Term,Day(s) after invoice date,يوم (أيام) بعد تاريخ الفاتورة
DocType: Payment Schedule,Payment Schedule,جدول مواعيد الدفع و السداد
DocType: Subscription,SUB-,SUB-
DocType: Item Attribute Value,Abbreviation,الإسم المختصر
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +182,Payment Entry already exists,إدخال المدفوعات موجود بالفعل
apps/erpnext/erpnext/setup/doctype/authorization_control/authorization_control.py +36,Not authroized since {0} exceeds limits,غير مخول عندما {0} تتجاوز الحدود
apps/erpnext/erpnext/config/hr.py +110,Salary template master.,.ماستر نموزج المرتب
apps/erpnext/erpnext/healthcare/setup.py +241,Pathology,علم الأمراض
DocType: Restaurant Order Entry,Restaurant Table,طاولة المطعم
DocType: Leave Type,Max Days Leave Allowed,أقصى أيام أجازة مسموح بها
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +63,Set Tax Rule for shopping cart,مجموعة القاعدة الضريبية لعربة التسوق
DocType: Purchase Invoice,Taxes and Charges Added,أضيفت الضرائب والرسوم
,Sales Funnel,قمع المبيعات
apps/erpnext/erpnext/setup/doctype/company/company.py +48,Abbreviation is mandatory,الإسم المختصر إلزامي
DocType: Project,Task Progress,تقدم مهمة
apps/erpnext/erpnext/templates/includes/navbar/navbar_items.html +7,Cart,عربة التسوق
,Qty to Transfer,كمية للتحويل
apps/erpnext/erpnext/config/selling.py +13,Quotes to Leads or Customers.,عروض أسعار لمبادرات البيع أو العملاء.
DocType: Stock Settings,Role Allowed to edit frozen stock,الدور الوظيفي للسماح بتعديل المخزون المجمد
,Territory Target Variance Item Group-Wise,إنحراف مستهدفات المنطقة علي أساس مجموعة الصنف
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +143,All Customer Groups,جميع مجموعات العملاء
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +114,Accumulated Monthly,المخصص الشهري
apps/erpnext/erpnext/controllers/accounts_controller.py +750,{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2}.,{0} إلزامي. ربما لم يتم إنشاء سجل سعر صرف العملة ل{1} إلى {2}.
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +41,Tax Template is mandatory.,نموزج الضرائب إلزامي.
apps/erpnext/erpnext/accounts/doctype/account/account.py +44,Account {0}: Parent account {1} does not exist,الحساب {0}: حسابه الرئيسي (الأب) {1} غير موجود
DocType: Purchase Invoice Item,Price List Rate (Company Currency),سعر قائمة الأسعار (بعملة الشركة)
DocType: Products Settings,Products Settings,إعدادات المنتجات
,Item Price Stock,سعر مخزون الصنف
DocType: Lab Prescription,Test Created,تم إنشاء التحليل
DocType: Healthcare Settings,Custom Signature in Print,تفصيل التوقيع بحسب الحاجة في الطباعة
DocType: Account,Temporary,مؤقت
DocType: Program,Courses,المقررات التعليمية
DocType: Monthly Distribution Percentage,Percentage Allocation,نسبة التخصيص
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +128,Secretary,سكرتاريه
DocType: Global Defaults,"If disable, 'In Words' field will not be visible in any transaction",إذا تم تعطيل 'المبلغ بالكلمات المفقطة' فإن الحقل لن يكون مرئي في أي عملية
DocType: Serial No,Distinct unit of an Item,وحدة متميزة من صنف
DocType: Supplier Scorecard Criteria,Criteria Name,إسم المعيار
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +1289,Please set Company,يرجى تحديد الشركة
DocType: Pricing Rule,Buying,شراء
apps/erpnext/erpnext/config/agriculture.py +24,Diseases & Fertilizers,الأمراض و الأسمدة
DocType: HR Settings,Employee Records to be created by,سجلات الموظفين المراد إنشاؤها بواسطة
DocType: Patient,AB Negative,AB سالب
DocType: Sample Collection,SMPL-,SMPL-
DocType: POS Profile,Apply Discount On,تطبيق الخصم على
DocType: Member,Membership Type,نوع العضوية
,Reqd By Date,مطلوب عند تاريخ
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +140,Creditors,الموردين
DocType: Assessment Plan,Assessment Name,إسم التقييم
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +96,Row # {0}: Serial No is mandatory,الصف # {0}: رقم السيريال إلزامي
DocType: Purchase Taxes and Charges,Item Wise Tax Detail,تفاصيل الضريبه للصنف
apps/erpnext/erpnext/public/js/setup_wizard.js +71,Institute Abbreviation,الإسم المختصر للمؤسسة
,Item-wise Price List Rate,سعر قائمة الأسعار للصنف
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +966,Supplier Quotation,تسعيرة المورد
DocType: Quotation,In Words will be visible once you save the Quotation.,المبلغ بالكلمات المفقطة سيكون مرئي بمجرد حفظ التسعيرة.
apps/erpnext/erpnext/utilities/transaction_base.py +153,Quantity ({0}) cannot be a fraction in row {1},الكمية ({0}) لا يمكن أن تكون كسر في الصف {1}
DocType: Consultation,C-,C-
DocType: Attendance,ATT-,-ATT
apps/erpnext/erpnext/stock/doctype/item/item.py +473,Barcode {0} already used in Item {1},الباركود {0} مستخدم بالفعل في الصنف {1}
apps/erpnext/erpnext/config/selling.py +86,Rules for adding shipping costs.,قواعد لإضافة تكاليف الشحن.
DocType: Item,Opening Stock,مخزون إفتتاحي
apps/erpnext/erpnext/support/doctype/warranty_claim/warranty_claim.py +20,Customer is required,العميل مطلوب
